Tweet ID,Full Text,Mask Sentiment,Language
1286622263152910336,"@seanhannity #VoteBlue to open US borders to 1.8 Billion Moslems ! Force Americans to Wear a Mask &amp; Iranian Turban-Hijab ! Force Schools to teach the Koran &amp; play the Moslem Allah prayer 5x a day on US tornado sirens like a Joe Biden Rally ⬇️📣

https://t.co/jEa1gunlGa https://t.co/kSFrz5nIs6",,
1289290475753488384,Also not my job to enforce customers to wear a mask. However I'm not shocked. Hopefully the local lockdown happens end of August after I've been paid.,,
1243199775882821632,"@fatima_bocoum Nous sommes en guerre! Nombreux ont été des dirigeants de ce monde qui ont employé ces termes pour qualifier la lutte contre le coronavirus. Ainsi, force est de constater que les armes pour faire face à l’ennemi ne sont autre que’un système de santé solide.",,
1287011169677520896,#PAYCUTMPS Time for MPs LORDS Do right thing Min 20% PayCut RT @NWTT_Ltd: #staysafe #stayalert #socialdistancing #sanitiseyourhands #facecovering #controlthevirus https://t.co/vt1dRPHxRU,,
1295434994978967552,"Final version of ""Equity and Access in Higher Education and Academic Libraries Amid the COVID-19 Pandemic""  is available. This statement was created by a Joint Area Studies Task Force and endorsed by librarians, academics, etc. PDF is on Facebook: https://t.co/1r54Yx6MLu https://t.co/KgeoVghGzK",,
1309887779413794816,"""Propaganda is not there to make you agree with it. It is there to tell you that you are powerless against it"".  https://t.co/ZTA9X7gQ7k 
Democracy muzzled: Covid masks r a potent symbol of the West’s headlong flight from Enlightenment values
By Peter Hitchens October 2020",Anti-Mask,English
1284964528589910016,"Anti-Maskers &amp; Covid Truthers:
This bargain death sled is far &amp; away THE most merican way to senselessly die. How ‘bout financing one of these so you’re not taking scores of other lives along w/ yours? Plus, dying in a killer stang will be way more freedom-fried fun than an ICU! https://t.co/loq1mymq8s",,
1292736183185932291,"Civilians are arrested on the premise of not wearing masks, then they are hurdled into cells which are overcrowded, how does that reduce COVID-19 infections?
#EngageTheIG 
#FreeToProtest
#TekelezaKatiba",,
1309416822752632833,"University face to face teaching policy. Honestly, there was no need for students to be on campus and none of this pretense of F2F. Government did nothing and just let it be a desperate free for all, unnecessarily risking lives and another lock-down. It was all obvious too! https://t.co/glSFbtielo",,
1282704558507032577,"@lottieolivias It’s all a big mess, been handled so so so badly. The little face masks aren’t considered PPE, you’d have to wear a mask and a face shield to be ‘safe’, as well as that you have to wipe everything down and continually wash your hands. It sucks  as your hands end up mashed up",,
1296168504803110914,"@Patrici15767099 @realDonaldTrump Other nations faced the same crisis.  They shut down, for as long or longer than we.  Our mistake was opening without adhering to the recommendations issued by VP Pence's Corona Virus Taskforce. Weblink to the https://t.co/KKhOQRo0aM site recommedations:

https://t.co/IAsx2K38RC https://t.co/BcNoQ9yBMh",,
1286589631199350785,"@NonexistentYuki @Mattophobia @LoveWilko @BorisJohnson So it's not their fault. ""We made wearing a mask the law but nobody enforced it, we can't be held responsible if they get covid""",,
1255718561303183360,"FREE SHIPPING Buy 2! Washable, Reusable, Breathable, One Size. Makes a great gift! Shop https://t.co/EEO3NThR1X &gt;&gt; LINK IN BIO &lt;&lt;

#covid19 #coronavirus #mask #facemask #stayhome #hero #EMS #love #doctor #nurse #hospital… https://t.co/6YxHeafkHf",,
1284606435586904067,"But if you ask the mask wearing sheep, for anyone that catches it, it's a certain death sentence lol recovery numbers mean nothing to them... meanwhile even this late into the game, I know nobody personally that has had it. https://t.co/SvYNV5Erkj",Anti-Mask,English
1293341590627418112,"@Kombatologist @QAnon_Report @NYGovCuomo Nah crabby, I haven’t worn a mask and neither has no one around me. All covid free. I only hear unverified tales and dribbles about this invisible monster. U can continue to wear your “stylish” mask and walk around like a controlled robot. U probably got a mask with teeth on it.",,
1226474611912540160,@calebmaupin I meant to say a post by The World Health Organization that talked about the coronavirus which I reposted on Facebook was deleted. What happened to freedom of speech on social media? The early years of Facebook &amp; Twitter were great. Now it’s censorship. World isn’t the same,,
1280334604860350469,I seriously cannot believe there are people who really think that being told to wear a mask is about taking away their freedom.... what the fuck is wrong with people,,
1310233491188207623,"#MaskUpUSA  R. Redfield, director of @CDCgov, says coronavirus outbreaks—now raging across much of the US—could be controlled within 1-2 months if Americans adopt widespread mask use. Public health is the also the fastest path to economic recovery. https://t.co/7NZMHuTpCn",,
1303840692674805760,"@handokotjung Permisi, ayo disiplin pakai masker biar covid menurun. Dan aku jual masker bahan scuba katun 2 ply dg 14 motif lucuu, softt bgt. Harga 35,000 tersedia earloop / headloop. Lok : Jakarta.

IG : flawi.chic

Shopee ada di link bio dan ada free ongkir.

Jumat CLOSE ORDER yaa https://t.co/C2LPz0p7nq",,
1224890813475213313,"Bcz Trump knows power of China

He making fool to our PM bcz of his class and quality

Useless talk no sense of humar

No attitudes . Wearing of costly cloths is not enough

Sense of humor is must

Remember Lal Bahadur Shastri https://t.co/aTKo19H2TB",,
1273324416290549761,Coronavirus Defense: Navy Develops 3D-Printed Tactical Masks for U.S. Forces Korea https://t.co/05bJ9cN4Qe #military,,
1302315651457982465,Hosting a social distance picnic today! It’s free you should come! Just wear your mask.. https://t.co/dCVjjZ5GAE,,
1309963546076340224,@tallGOPgamerguy @GovMikeDeWine No we appreciated his stalwart handling of the pandemic without sucking his dick. That’s the difference between us and the anti mask crowd who stay on their knees mouth open for Trump,,
1273287620420726784,"@PepeTheQFrogGm1 @aubrey_huff I don’t get it, I just don’t.  Is it really that difficult for ppl to put a mask on?  You don’t have to wear it at home or walking outside but when you go inside where there are other ppl can’t you just suck it up!  it’s about doing a small thing to help others stay safe.",,
1283800088159158272,"As #localgov leaders pass mask ordinances to help keep communities safe, cities like the @CityOfArlington use our #InteractiveTextAlerts to go above + beyond to inform their residents.

Learn about our free 60 day offer: https://t.co/rgb97Bfopa

#CitibotChat #COVID19 #GovTech #AI https://t.co/VkfS2G8Lzt",,
1287762175516266503,"@UtahCoronavirus @UTHumanServices I've lost my job, due to Covid.  The state won't provide unemployment to me. Bills are mounting. Sheeple are making me wear a mask in public. The mortality rate is &gt;.05% (and most of those are immuno compromised). I've never been so stressed in my life. Thanks for asking",Anti-Mask,English
1291774553061040128,"Why are we still locked down &amp; being forced to wear masks when they don't work, can make it worse and the ""pandemic"" was a massive fraud? #ChineseVirusFraud https://t.co/hXTu2n0RiE",,
1305533973662236672,"@Lor_blueeyes @Abigail61972496 @triadaxiom @RobfromMO @Badams820 @VinceGottalotta @TomDoubting @213NeverLanD @osage_or @emsops @ArchLuminous @TheChemo7582 @ic_lib @Lastplace_champ @rjocore99 @ShartaldTrump @VoiceOfReasonNW @dfalsept @newsjunky2 @d1017baby @NumbersMean @DementedMinx @VILVNV @ChiefLizWarren @DCooty @BDemocratsfor @claire131313 @HairSammys @csuwildcat @Gram247 @riggletown @FaylonLinda @MollysMommy1212 @realeftypickit @StowBill @MinnesotaExpat @Karen_Kong_ @cubancafecito @NitramLand @JackRog34828783 @Sasquatchsmokey @Fueldog1 @Alan03269624 @ArthurCasey514 @Dadsbreak @LiamKingman @Tina67757191 @SwampFox214 @Dee_Easley @TheRealFMCH If you wear a mask to prevent me and you from getting sick, why do I need to wear one also?

An abortion actually affects the child she aborts. Pretty simple concept.

Mask NAZI's just want more control than they have now.",,
1291566066678878208,"Georgia school won't mandate mask wearing, but enforces dress codes. 
Doesn't make a lick of sense to sensible people.
Suspends female student who posted hallway pictures.
https://t.co/Dhf2iB88Kl https://t.co/jwx4AYebTm",,
1293990364064489472,We can have school and sports and friends and social lives and some semblance of normalcy like every other industrialized nation in the world if we have leadership with a unified national plan to control #COVID19. Sounds like freedom to me. #MaskUpAmerica https://t.co/T2Yzwli1rk,,
1281046219301752839,@BetsyDeVosED Go back to school and get an education. Feel free to attend public schools in low income neighborhoods. You are welcome to join in on school shooting drills and wear a mask in a room that is not large enough for social distancing. Fear for your life like they do.,,
1285359216887083013,Covid-19-Soldiers-Police-To-Enforce-Wearing-Of-Nose-Masks-Directives https://t.co/PvO73NgaP4,,
1243581787965546496,"Ambani Family Aapke Sath Hai 🙏
500 Crores To Central Govt.
5 Crores To Maharashtra Govt.
1st 'Fully Covid-19' Dedicated Hospital In Mumbai.
To Produce 1 Lac Masks Per Day.
Providing Free Food To Needy People.
Free Fuel For Emergency Vehicles.
 #21DayLockDown  #IndiaFightsCorona https://t.co/nzS8lEpXDe",,
1269553460921487360,"@EnZoStockton @kevinnbass 1 yes, in that data nobody had ever heard of social distancing, and nobody wore a mask
2 masks as source control almost impossible to wear improperly
4 prevalence NOW compared to e.g. two months ago much reduced. You can't use data/year to risk assess IFD at a protest 🙄",,
1295840289764937731,@MaxAMaxim @Pleightx @dkmzkt322 @RonLebow @ann_neona @BidenIsMyPOTUS @RosannaPhillip @ReSista_Barb @DoingJack @cris_n3wy @Idliva @og_dbl_lo_g @ODDWORLD2020 @Karl_Gray1210 @BananaShaysh @CatEyezGreen_ @AntiTrumPutin @IndieAgitator @Djangomydog @DSa38 @ButtersKatz @SkyKassy @tmoir0 @Jet1Jack @Dobieblue @Crowmedic @punkie_bruiser @MDomino07 @Komal_Sonia @NewJeffCT @Julius_Kim @1strongrobin @TCRG2012 @ImmoralishMe @GJS424 @margie_strike @CarmenSisRice @lmakowski3 @kooliegirl @Wikweko @Annendil @2Heidishattuck7 @DemocratsCare @LopezLovinLife @LRPow79 @lunaticopresid1 @Atrumphater @Danjon73 @4a_of @american2084 and I believe she is wearing a Biden covid mask!,,
