Tweet ID,Full Text,Mask Sentiment,Language,
1281664241477521409,Koronavirüs mü: Maske takıp veterinere götürdüler https://t.co/JiXiw3a3XX,Not Sure,Other,
1280764473461092352,"#Walsall face coverings do not replace #socialdistancing

If you have COVID-19 symptoms
- cough &amp;/or 
- high temperature &amp;/or 
- loss of, or change in your normal sense of smell or taste

you &amp; your household must isolate at home

Wearing a #facecovering does not change this! https://t.co/QDNagiL9Ql",Pro-Mask,English,
1287235010265845761,😏 and many thing that this mask will save you! https://t.co/pPDhHJajYj,Pro-Mask,English,
1220605477551165441,Hong Kong is pretty serious about the pneumonia outbreak. Almost all local people I saw today were wearing masks (none of the expats was) and when I got into an office building the doorman tested my temperature before letting me in.,Neutral,English,
1281914846813061120,There are some amazingly stupid responses to this from the covid-conspiracy and anti-mask brigades. People claiming they passed out after 40min in a mask. How do they think surgeons manage when they wear masks for operations taking hours?🙄😷 https://t.co/VF8Xk7odfx,Pro-Mask,English,
1298282782125428738,"Wear a Mask, Boost the Economy: Goldman Sachs study: for every day you wear a mask the GDP will be boosted by $56.14. https://t.co/Ty4emV2Lth #wiunion #wiright #wipolitics",Pro-Mask,English,
1282812636711784451,"Masks for sale 👀😮🔥🙏🏾 #SkyrocketPrints #Masks #Covid #Hurry #Protection #Variety @ Hyattsville, Maryland https://t.co/LnDkJsyW4G",Neutral,English,
1230768113408335872,I have seen pictures of a quarantine in China. It seems to be a warehouse with camp beds. Airplane style food and drink are provided in disposable trays. Individual packs of toiletries. Staff wear suits like forensic detectives. Is our NHS this well prepared?,Unrelated,English,
1271846654237216774,"Some of y’all out there proud to not be wearing masks &amp; going to eat in restaurants or to parties unmasked need to read this article &amp; take a good long LOOK AT THIS SIDE BY SIDE COMP OF A HEALTHY LUNG VS WHAT THEY REMOVED FROM THIS YOUNG WOMAN AFTER COVID

https://t.co/870lHvjRDP https://t.co/XuZD7iszz4",Pro-Mask,English,
1272912384382734337,"@maryjotai @bubbagump324 I beg to differ. My local ACE hardware is ground zero for MAGA here. I had to go in the other day - dirty, not set up very well for social distancing, patrons still complaining loudly about 'gummint making them wear masks, seatbelts, helmets' Should have gone to Lowes.",,English,
1272554863805816833,"Just seen TV footage of customers jostling to get into a shop in London. It seems that some people out there fail to understand that we’re still in the grip of a pandemic. Supermarket and online shopping only for me.

#shopsreopening #coronavirusUK #covid19UK",Unrelated,English,
1227499013206753280,Khabarhub: Jugal rural municipality not affected by coronavirus - https://t.co/EwoGYkx8uQ,Unrelated,English,
1284625498698653696,I don’t know about yous but all I have been wearing over lockdown is joggers and oversized hoodies🙈 #lazydays #lockdown,Unrelated,English,
1282346554158837761,"@blindcoyoteart I knit and crochet regularly. Gardening from time to time. Needlepoint when I feel like it and recently started sewing again due to covid-19. On the plus side, I reused lots of stuff and have been making masks, pillows, and blankets.",Neutral,English,
1270020819440283648,"Does anybody know how many, at what rate &amp; from which company Corona kits including masks, goggles &amp; other Protective Paraphernalia were purchased by NDMA? Any bids were invited?  @shazbkhanzdaGEO @HamidMirPAK @AajKamranKhan @FrontlineKamran",Neutral,English,
1275214718005850112,"Simón: ""Aunque se produzcan brotes en España, es difícil que la transmisión vaya a ser como la del principio"" https://t.co/fdewiUUDSc a través de @libertaddigital",Not Sure,Other,
1233785849944444930,Basically the CDC is telling you to not buy masks is because you’re an idiot and won’t wear them correctly.. also there’s a shortage so medical professionals are obviously a priority.,,,
1257730958675136515,"My pal @lmigno just launched #onlinecourse  OneDegreeofConnection w/ @genConnectU
 is up! Learn how to #buildrelationships, esp during #covid, discover projects that inspire U, honor UR value &amp; figure out UR X-Factor. Sign Up today: https://t.co/JJEm3oqHbQ
 #connecting",,,
1298736644212879361,"Amazing, can’t wait to hear all your stories! 💕 https://t.co/B4njJ7txOW",,,
1299151516763267074,"REMEMBER: Tomorrow is another materials distribution day for TK-5th. Please come to school any time between 10:30-3:00 to pick up your child’s learning materials. (Park you car and wear a mask, to pick up your packet at the front of school.)",,,
1280997384332308480,"The number of available hospital beds dropped on Alaska's coronavirus dashboard, which the state says more accurately reflects the availability of inpatient beds that can be used for COVID-19 patients. https://t.co/bibupK0qyN https://t.co/GUyEwqs7jJ",,,
1276374157924511745,Masking 101. Don’t fail this test. #COVID19 https://t.co/RK8cCLx4FD,,,
1274225329763225601,"Can people wear masks while exercising? 

#NOCSL #WHO #Mask #COVID19 #Exercise https://t.co/HEPPqKovBh",,,
1241800006195195905,"@TheDA_UK this is us in two weeks, but with inadequate #PPE #PPEShortages #PPENow #NHSCovidHeroes do not have hats, shoe covers, adequate respirator masks or visors and patients and staff are not being #tested https://t.co/UPWPxlrMa5",,,
1283495355427037184,"#Cadiz I PROYECTO DE LA NUEVA CORONA Y PUÑAL DE MARÍA STMA DE LA CONCEPCIÓN DE LA HDAD DEL DESPOJADO
#TDSCofrade #CofradiasAND #Cofradias #NoticiasEDC @DespojadoCadiz @RtCofrade_ 
https://t.co/WhH5rcIWNW https://t.co/jyO30RYwN5",,,
1292426464458092545,"@patrioticjam This is a very good idea Kerry-ann. With the diehards wearing them, it will certainly help with the covid effort.",,,
1294258289090473986,Thanks so much for your insightful updates.With all the noise of today it’s always refreshing to read and hear your commentary. You make me think how incredible it would have been to follow Osler on Twitter. How awesome would that have been? But I can’t picture him wearing shorts https://t.co/yJwdQcDVla,,,
1290025876067766272,"@pierrewarrenj46 @ElizabethDrewOH I think properly vetting the next likely VP should take time. Otherwise you end up with a bunch of incompetent family members running pandemic responses, tipping America into a recession. Amirite?",,,
1233384068928147457,This would be the most Liverpool thing to ever happen to us I swear to God https://t.co/J48tPX6aZB,,,
1292589166702862343,"@lewishamilton Talking about #Pressure
Is your Ego that #inflated that you feel the need to #Pressure your colleagues to take a knee 
when you wear a your own Propaganda Tshirt instead of  the #endracism shirts &amp; no Mask @ the Take a Knee Photo Ops 
or is it  Kaepernick syndrome?",,,
1285831631060836354,Coronavirus. Un nouveau cluster découvert au Service hydrographique et océanique de Brest #Brest #Coronavirus https://t.co/PQxHq0iUD2 via @ouestfrance,,,
1220178873536610306,"@Fresh_N_Fertile @Actor_No_06 @CutieHannyah Is it? The way people describe it, it doesn't sound like it? I swear it sounds like it's a pseudo-epidemic over there.",,,
1274365111319158784,"USA 🇺🇸 = 4% of worlds population 

USA 🇺🇸 = 30% of worlds DEATH from #COVID19 

Tell me #MAGA — are you tired of “winning” yet? 

Also, #WearAMask - dipshits https://t.co/DcaYwmouBc",,,
1298053119486590977,"@CiroGomezL @SSalud_mx ¡ 60,800 fallecidos por #COVID19 !
Y están tan campantes los irresponsables, negligentes, omisos, cínicos descarados de @lopezobrador_ @HLGatell !!
#BastaDeCirco 
#LOPEZGenocida ¡Los dos!
#LopezCorruptoConfeso ¡Los dos!
#LOPEZalPenal ¡Los dos!
#AMLOaLaBasuraDeLaHistoria",,,
1292978505836371974,"you guys please be safe out there you can have so much faith in God that he protects you but also do your part wear a mask, wash your hands, and if you know people that are/were infected do not surround yourself with them. God bless you all!",,,
1284162834159603712,they said wear a mask!! https://t.co/XmRy8ppmFY,,,
1286265352071020545,"@MaskyRacoon @NancyLake52 @DrJudyAMikovits how do you know how many people have asthma or other breathing conditions?  You don't, so don't be so presumptive in your assumptions that people are abusing the exceptions.  According to the CDC more than 25 million people have asthma alone.",,,
1285807098014470144,Please follow the three etiquette’s #SocialDistancing #WearAMask #Donotroamunnecessarily https://t.co/vgqCWZnlC8,Pro-Mask,English,
1242733503411716101,"@Brot_Fisch @58_08_2 @ElectraLove3 @c_drosten Wir bieten Schutzmasken und andere Sachen (z.B. Coronavirus Tester) an! Sie werden aus China per Flug nach EU ausgeschickt! Bei Interesse bitte bei mir per PM melden! Danke！
bei der momentanen Frachtbedingungen werden die Dinge in 6 bis 10 Tgen in die EU ankommen sein.",,,
1227732083532894208,New post (Coronavirus: Number of new cases declines as masks could disrupt surveillance) has been published on news204 - https://t.co/cw9fBqZVSD,,,
1300222271827578881,"@BersamaSahabat4 @PakTua97506516 @AgoesAguss @crown_abie @Joker_blangkon @heni_nuraeni123 @sampahperadapan @BPrima777 @Sekawan08586627 @GunartiTjahja @HERUMAX1 @PcQueensha @kidungrevolusi @ChanEbrani @MelaYan04539177 @PolsekKertasari @BKertasari @Polsekbojongs11 @1trenggalek @NagregPolsek @POLRES_BANDUNG Semangat pagiii sobat met aktifitas tetap pake masker utk mencegah penyebaran virus covid-19 👉☕😷
#AyoPakeMasker 😷",,,
1249758521748377603,"How much did it cost to fly these jets?  Should have spent the money on PPE safety equipment,masks &amp; ventilators!! #COVID19 @SteveSisolak #LasVegas https://t.co/9Ui5kooGXf",,,
1233956698437500928,So I can’t speak for the reaction function in the USA... urban density is totally different... but I can tell you that I bet 70-80% of mask wearers in Hong Kong and China do so just to blend in https://t.co/HAlnZOlLD2,,,
1271761069145329669,It’s crazy to see that parts of the country really is opened all the way tf up and ppl ain’t wearing masks.. like covid just don’t exist anymore 🥴,,,
1299682086455046145,"Le Centre national de transfusion sanguine (CNTS) face à la pénurie du liquide vital depuis plusieurs années mais le coronavirus vient compliquer la collecte.
https://t.co/FgtdhwcL0F",,,
1272533236799987715,"@beetjstag83 @peterjo93477435 @kengcarl @Ken_Rosenthal If they're really losing that much money then they should have no problem opening their boiks and proving it, no, what the owners are really doing is trying to use a pandemic to break the union and get a salary cap.",,,
1291423289022308353,"At this point, people that insist on having get togethers &amp; DO NOT have their guests wear a mask are incredibly irresponsible.",,,
1247412295640084480,"Mari kita sadar pentingnya menggunakan masker untuk mencegah terpapar corona.
#PolriHimbauPakaiMasker https://t.co/sXQRjIHqyc",,,
1242207193719431170,Wild how the coronavirus is making lots of people go mask off https://t.co/1qA2IsIwUA,,,
1296037888992436224,"@DonnellyStephen Mr Donnelly expert health advice does not mean wash your hands, wear a mask, keep 2M apart, limit your contacts....this is expert advice? Do you or NEPHET think we are thick? My problem is NOBODY is allowed to challenge the data, its just shut up and put on the green jersey",,,
1285772956875075585,Opinion | The new season of Trump’s pandemic reality show is headed for early cancellation - The Washington Post https://t.co/aqLWlC2F5C,,,
1294912458117660673,"@a1flaherty @CBSNews Like seriously, how hard is it to wear a mask, do social distancing, keep kids home for a couple of months and eait until things are safe again?? Like just wear a damm mask",,,
1280941151311269888,"This 👏🏼 thread 👏🏼 As a teacher, I care about the safety of my students &amp; their wellbeing. Yes, typically learning in person is typically better than virtually, but why should teachers have to forfeit their health &amp; the health of their families w/o any say? Also, wear a damn mask! https://t.co/735dWzMzDU",,,
1252217982408933379,"We have:

📍Speed limits
📍Mandated auto insurance 
📍Food safety guidelines 
📍Workplace guidelines

All the above for the well being of every citizen.

Unfortunately, IQ4.5 is making mask wearing a political issue. 

#OneVoice1
#wtpTEAM
 https://t.co/Ke1BKo8UmB",,,
